id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
400756882,2015,1,regular,2015-09-03T22:00:00.000Z,,FALSE,FALSE,51111,3619,Arizona Stadium,12,Arizona,Pac-12,42,14,7,14,7,0.153719503,2636,UT San Antonio,Conference USA,32,0,20,6,6,0.846280497,1.456988087
400787108,2015,1,regular,2015-09-03T22:00:00.000Z,,FALSE,FALSE,21483,3816,Mackay Stadium,2440,Nevada,Mountain West,31,7,14,3,7,0.997470176,302,UC Davis,,17,0,3,0,14,0.002529824,2.400460369
400787109,2015,1,regular,2015-09-03T22:00:00.000Z,,FALSE,FALSE,15198,3935,Spartan Stadium,23,San José State,Mountain West,43,20,6,10,7,0.999285886,160,New Hampshire,,13,0,7,0,6,0.000714114,2.007716122
400799923,2015,1,regular,2015-09-03T22:00:00.000Z,,FALSE,FALSE,32547,3660,Bulldog Stadium,278,Fresno State,Mountain West,34,14,7,10,3,0.987985275,2000,Abilene Christian,,13,7,0,0,6,0.012014725,3.633367764
400787107,2015,1,regular,2015-09-04T01:00:00.000Z,,FALSE,FALSE,24255,3610,Aloha Stadium,62,Hawai'i,Mountain West,28,8,10,7,3,0.782938133,38,Colorado,Pac-12,20,0,14,3,3,0.217061867,
400763587,2015,1,regular,2015-09-04T15:30:00.000Z,,FALSE,FALSE,10252,3495,Georgia Dome,2247,Georgia State,Sun Belt,20,0,3,3,14,0.517946202,2429,Charlotte,Conference USA,23,13,7,3,0,0.482053798,4.942768011
400756903,2015,1,regular,2015-09-04T19:00:00.000Z,,FALSE,FALSE,30112,1964,Carrier Dome,183,Syracuse,ACC,47,14,17,9,7,0.999982296,227,Rhode Island,,0,0,0,0,0,1.77037E-05,2.02816743
400760491,2015,1,regular,2015-09-04T19:00:00.000Z,,FALSE,FALSE,22523,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,35,14,7,8,6,0.507821016,2230,Fordham,,37,14,13,2,8,0.492178984,6.9596631
400764855,2015,1,regular,2015-09-04T19:00:00.000Z,,FALSE,FALSE,32047,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,21,14,7,0,0,0.003645725,239,Baylor,Big 12,56,28,0,14,14,0.996354275,1.805976446
400763470,2015,1,regular,2015-09-04T19:00:00.000Z,,FALSE,FALSE,30885,3980,Waldo Stadium,2711,Western Michigan,Mid-American,24,7,3,7,7,0.087675803,127,Michigan State,Big Ten,37,20,7,7,3,0.912324197,1.230807391
400756887,2015,1,regular,2015-09-04T20:00:00.000Z,,FALSE,FALSE,35160,3893,Reser Stadium,204,Oregon State,Pac-12,26,0,6,7,13,0.999738498,2692,Weber State,,7,0,0,7,0,0.000261502,4.228651765
400756888,2015,1,regular,2015-09-04T22:26:00.000Z,,FALSE,FALSE,36836,3653,Albertsons Stadium,68,Boise State,Mountain West,16,6,10,0,0,0.959979119,264,Washington,Pac-12,13,0,0,10,3,0.040020881,5.211559612
400763473,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,59450,3793,Kinnick Stadium,2294,Iowa,Big Ten,31,7,10,7,7,0.998287715,2287,Illinois State,,14,0,0,0,14,0.001712285,2.313022755
400764860,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,28015,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,48,10,21,7,10,0.999930541,2142,Colgate,,10,3,0,0,7,6.94591E-05,2.01287459
400603831,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,92746,3917,Sanford Stadium,61,Georgia,SEC,51,14,21,9,7,0.999372822,2433,Louisiana Monroe,Sun Belt,14,0,7,7,0,0.000627178,0.181193705
400603835,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,60186,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,76,27,14,14,21,0.999997529,2630,UT Martin,,3,0,0,3,0,2.47149E-06,1.00533327
400756891,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,36024,3911,Ryan Field,77,Northwestern,Big Ten,16,3,7,0,6,0.909040769,24,Stanford,Pac-12,6,3,0,0,3,0.090959231,6.251687021
400763496,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,47453,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,63,7,14,28,14,0.999479185,2450,Norfolk State,,13,7,6,0,0,0.000520815,2.769584999
400763494,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,38117,3665,Maryland Stadium,120,Maryland,Big Ten,50,10,12,7,21,0.997639517,257,Richmond,,21,7,7,0,7,0.002360483,3.660566129
400763401,2015,1,regular,2015-09-05T12:00:00.000Z,,FALSE,FALSE,0,3833,Memorial Stadium,2305,Kansas,Big 12,38,7,7,14,10,0.141329124,2571,South Dakota State,,41,17,14,3,7,0.858670876,6.74130229
400756898,2015,1,regular,2015-09-05T12:30:00.000Z,,FALSE,FALSE,81345,3836,Memorial Stadium,228,Clemson,ACC,49,14,21,7,7,0.999989289,2747,Wofford,,10,0,7,3,0,1.07108E-05,1.758046926
400756897,2015,1,regular,2015-09-05T13:00:00.000Z,,FALSE,FALSE,0,3615,Alumni Stadium,103,Boston College,ACC,24,0,10,0,14,0.999042094,311,Maine,,3,3,0,0,0,0.000957906,4.653808289
400756902,2015,1,regular,2015-09-05T13:00:00.000Z,,FALSE,FALSE,49969,3752,Heinz Field,221,Pittsburgh,ACC,45,14,10,7,14,0.794551667,2754,Youngstown State,,37,3,10,10,14,0.205448333,3.283008889
400835430,2015,1,regular,2015-09-05T14:00:00.000Z,,FALSE,FALSE,36693,3832,Memorial Stadium,356,Illinois,Big Ten,52,28,10,7,7,0.99999454,2309,Kent State,Mid-American,3,0,0,0,3,5.45978E-06,1.277766649
400756889,2015,1,regular,2015-09-05T14:00:00.000Z,,FALSE,FALSE,24302,3820,Martin Stadium,265,Washington State,Pac-12,17,3,7,0,7,0.247026711,2502,Portland State,,24,0,0,10,14,0.752973289,6.258871302
400756904,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,68615,1056,Rose Bowl,26,UCLA,Pac-12,34,7,10,14,3,0.997315445,258,Virginia,ACC,16,3,6,0,7,0.002684555,2.587526787
400603828,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,67708,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,48,14,14,17,3,0.999981748,2638,UTEP,Conference USA,13,0,10,3,0,1.82518E-05,0.14268304
400603829,2015,1,regular,2015-09-05T15:30:00.000Z,,TRUE,FALSE,73927,3495,Georgia Dome,2,Auburn,SEC,31,7,10,7,7,0.445552253,97,Louisville,ACC,24,0,0,10,14,0.554447747,2.805482147
400787111,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,33734,3713,Falcon Stadium,2005,Air Force,Mountain West,63,7,21,28,7,0.999965501,2415,Morgan State,,7,0,7,0,0,3.44994E-05,2.025258933
400787303,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,20872,3965,UB Stadium,2084,Buffalo,Mid-American,51,7,17,14,13,0.999417794,399,Albany,,14,7,0,0,7,0.000582206,2.534265987
400787304,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,14397,3996,Yager Stadium,193,Miami (OH),Mid-American,26,7,6,0,13,0.999528815,2506,Presbyterian College,,7,0,0,7,0,0.000471185,5.054122454
400787412,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,24314,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,49,7,21,21,0,0.999994972,47,Howard,,0,0,0,0,0,5.02767E-06,1.725000814
400763406,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,60073,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,59,14,28,17,0,0.283081078,2534,Sam Houston State,,45,14,17,0,14,0.716918922,4.796916126
400763495,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,89959,3834,Memorial Stadium,158,Nebraska,Big Ten,28,14,0,14,0,0.522013374,252,BYU,FBS Independents,33,7,17,0,9,0.477986626,7.539683864
400763588,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,6474,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,34,14,3,14,3,0.540158762,295,Old Dominion,Conference USA,38,7,3,21,7,0.459841238,7.749765933
400763497,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,69176,3806,Lincoln Financial Field,218,Temple,American Athletic,27,0,7,10,10,0.997660133,213,Penn State,Big Ten,10,10,0,0,0,0.002339867,4.103557885
400763592,2015,1,regular,2015-09-05T15:30:00.000Z,,FALSE,FALSE,0,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,47,14,7,7,13,0.576155206,2226,Florida Atlantic,Conference USA,44,7,10,21,3,0.423844794,10.38032864
400787116,2015,1,regular,2015-09-05T16:00:00.000Z,,FALSE,FALSE,23669,3984,War Memorial Stadium,2751,Wyoming,Mountain West,13,0,0,0,13,0.017837249,155,North Dakota,,24,7,7,0,10,0.982162751,3.618430291
400763472,2015,1,regular,2015-09-05T16:00:00.000Z,,FALSE,FALSE,36071,3830,Memorial Stadium,84,Indiana,Big Ten,48,7,14,17,10,0.315146149,79,Southern Illinois,,47,11,21,0,15,0.684853851,9.55264257
400787112,2015,1,regular,2015-09-05T16:00:00.000Z,,FALSE,FALSE,24571,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,65,24,21,13,7,0.99999533,2542,Savannah State,,13,0,7,0,6,4.6695E-06,1.434001496
400834350,2015,1,regular,2015-09-05T16:00:00.000Z,,TRUE,FALSE,61323,3810,Nissan Stadium,2633,Tennessee,SEC,59,21,14,14,10,0.910587403,189,Bowling Green,Mid-American,30,10,10,10,0,0.089412597,2.237642436
400603834,2015,1,regular,2015-09-05T16:00:00.000Z,,FALSE,FALSE,64670,3838,Faurot Field,142,Missouri,SEC,34,14,3,10,7,0.995522141,2546,Southeast Missouri State,,3,0,3,0,0,0.004477859,2.798611719
400763591,2015,1,regular,2015-09-05T16:40:00.000Z,,FALSE,FALSE,18296,3895,Rice Stadium,242,Rice,Conference USA,56,14,21,7,14,0.999772681,2681,Wagner,,16,3,0,6,7,0.000227319,1.609831681
400756890,2015,1,regular,2015-09-05T17:00:00.000Z,,FALSE,FALSE,60606,3831,California Memorial Stadium,25,California,Pac-12,73,35,17,14,7,0.999997513,2755,Grambling,,14,0,0,0,14,2.4869E-06,0.038388052
400756901,2015,1,regular,2015-09-05T18:00:00.000Z,,FALSE,FALSE,57451,3670,Carter-Finley Stadium,152,NC State,ACC,49,14,14,14,7,0.997383477,2653,Troy,Sun Belt,21,7,7,7,0,0.002616523,0.85516385
400764857,2015,1,regular,2015-09-05T18:00:00.000Z,,FALSE,FALSE,40712,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,28,14,0,7,7,0.620467515,119,Towson,,20,7,3,3,7,0.379532485,1.516178634
400787414,2015,1,regular,2015-09-05T18:00:00.000Z,,FALSE,FALSE,12289,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,33,13,0,10,10,0.51500316,2241,Gardner-Webb,,23,0,9,7,7,0.48499684,6.152794082
400756900,2015,1,regular,2015-09-05T18:00:00.000Z,,FALSE,FALSE,43467,3948,Hard Rock Stadium,2390,Miami,ACC,45,7,24,7,7,0.999991537,2065,Bethune-Cookman,,0,0,0,0,0,8.46295E-06,0.144402864
400603832,2015,1,regular,2015-09-05T19:00:00.000Z,,FALSE,FALSE,62933,3683,Commonwealth Stadium,96,Kentucky,SEC,40,14,10,9,7,0.972552919,309,Louisiana,Sun Belt,33,0,7,10,16,0.027447081,4.582661257
400603838,2015,1,regular,2015-09-05T19:00:00.000Z,,TRUE,FALSE,66308,3891,NRG Stadium,245,Texas A&M,SEC,38,7,7,3,21,0.996875286,9,Arizona State,Pac-12,17,0,7,7,3,0.003124714,7.617724548
400763589,2015,1,regular,2015-09-05T19:00:00.000Z,,FALSE,FALSE,27905,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,62,24,28,7,3,0.999959076,2582,Southern,,15,8,0,7,0,4.09237E-05,2.031018946
400764861,2015,1,regular,2015-09-05T19:00:00.000Z,,FALSE,FALSE,30434,3886,Raymond James Stadium,58,South Florida,American Athletic,51,3,13,14,21,0.999961762,50,Florida A&M,,3,0,0,3,0,3.82376E-05,3.152683561
400764859,2015,1,regular,2015-09-05T19:00:00.000Z,,FALSE,FALSE,41730,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,63,28,14,14,7,0.999957207,2623,Missouri State,,7,0,0,7,0,4.27934E-05,1.084453495
400763404,2015,1,regular,2015-09-05T19:00:00.000Z,,FALSE,FALSE,85370,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,41,3,14,21,3,0.999978506,2006,Akron,Mid-American,3,0,3,0,0,2.14937E-05,0.304607964
400763590,2015,1,regular,2015-09-05T19:00:00.000Z,,FALSE,FALSE,15908,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,70,14,28,14,14,0.999988533,2296,Jackson State,,14,0,14,0,0,1.14667E-05,2.667645785
400763402,2015,1,regular,2015-09-05T19:10:00.000Z,,FALSE,FALSE,53297,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,34,7,17,3,7,0.998811983,233,South Dakota,,0,0,0,0,0,0.001188017,1.940540625
400763403,2015,1,regular,2015-09-05T19:30:00.000Z,,FALSE,FALSE,0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,38,14,3,14,7,0.999980395,251,Texas,Big 12,3,0,0,3,0,1.96048E-05,1.491995358
400763407,2015,1,regular,2015-09-05T19:30:00.000Z,,FALSE,FALSE,55182,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,44,10,6,14,14,0.999968604,290,Georgia Southern,Sun Belt,0,0,0,0,0,3.13957E-05,0.186293933
400603830,2015,1,regular,2015-09-05T19:30:00.000Z,,FALSE,FALSE,90227,3634,Ben Hill Griffin Stadium,57,Florida,SEC,61,7,27,13,14,0.999969083,166,New Mexico State,Sun Belt,13,0,13,0,0,3.09168E-05,0.114491788
400787115,2015,1,regular,2015-09-05T19:30:00.000Z,,FALSE,FALSE,15455,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,38,3,7,14,14,0.996792342,2439,UNLV,Mountain West,30,7,10,3,10,0.003207658,6.477999407
400603827,2015,1,regular,2015-09-05T20:00:00.000Z,,TRUE,FALSE,64279,3687,AT&T Stadium,333,Alabama,SEC,35,7,7,14,7,0.99903195,275,Wisconsin,Big Ten,17,0,7,3,7,0.00096805,2.318870369
400791346,2015,1,regular,2015-09-05T20:00:00.000Z,,FALSE,FALSE,48785,3932,Qualcomm Stadium,21,San Diego State,Mountain West,37,14,6,7,10,0.999832083,301,San Diego,,3,0,0,3,0,0.000167917,0.154819073
400763400,2015,1,regular,2015-09-05T20:00:00.000Z,,FALSE,FALSE,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,31,0,10,14,7,0.999103286,2460,Northern Iowa,,7,0,7,0,0,0.000896714,4.044158495
400764858,2015,1,regular,2015-09-05T20:00:00.000Z,,FALSE,FALSE,30479,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,52,14,10,7,21,0.998741208,2635,Tennessee Tech,,24,3,7,0,14,0.001258792,0.257462135
400756886,2015,1,regular,2015-09-05T20:00:00.000Z,,FALSE,FALSE,58128,3626,Autzen Stadium,2483,Oregon,Pac-12,61,20,17,17,7,0.996841251,331,Eastern Washington,,42,7,14,14,7,0.003158749,0.380310328
400787114,2015,1,regular,2015-09-05T20:05:00.000Z,,FALSE,FALSE,21930,3971,University Stadium,167,New Mexico,Mountain West,66,21,17,21,7,0.999986006,2400,Mississippi Valley State,,0,0,0,0,0,1.39941E-05,0.059364645
400764856,2015,1,regular,2015-09-05T20:45:00.000Z,,FALSE,FALSE,39095,3854,Nippert Stadium,2132,Cincinnati,American Athletic,52,7,28,17,0,0.999974112,2010,Alabama A&M,,10,7,0,0,3,2.5888E-05,2.385858178
400756899,2015,1,regular,2015-09-05T21:03:00.000Z,,FALSE,FALSE,80917,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,59,14,7,14,24,0.999533959,326,Texas State,Sun Belt,16,0,10,0,6,0.000466041,0.335453699
400603836,2015,1,regular,2015-09-05T22:00:00.000Z,,FALSE,FALSE,36641,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,16,10,0,3,3,0.01166966,344,Mississippi State,SEC,34,7,7,13,7,0.98833034,4.231119799
400756884,2015,1,regular,2015-09-05T23:00:00.000Z,,FALSE,FALSE,79809,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,55,14,14,14,13,0.999798361,2032,Arkansas State,Sun Belt,6,0,0,6,0,0.000201639,0.281041783
400763498,2015,1,regular,2015-09-06T15:00:00.000Z,,FALSE,FALSE,38791,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,41,17,0,10,14,0.987655607,2509,Purdue,Big Ten,31,14,7,7,3,0.012344393,8.338139236
400756905,2015,1,regular,2015-09-07T20:00:00.000Z,,FALSE,FALSE,65632,3799,Lane Stadium,259,Virginia Tech,ACC,24,0,17,0,7,0.009306517,194,Ohio State,Big Ten,42,14,0,14,14,0.990693483,3.351917955
400763599,2015,2,regular,2015-09-10T20:00:00.000Z,,FALSE,TRUE,0,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,41,14,13,11,3,0.413452094,2348,Louisiana Tech,Conference USA,38,0,17,7,14,0.586547906,5.559361004
400756912,2015,2,regular,2015-09-11T20:00:00.000Z,,FALSE,FALSE,30321,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,20,10,7,3,0,0.044799404,2390,Miami,ACC,44,14,6,17,7,0.955200596,3.257406725
400787981,2015,2,regular,2015-09-11T21:00:00.000Z,,FALSE,FALSE,46011,587,Rice-Eccles Stadium,254,Utah,Pac-12,24,7,7,7,3,0.984769082,328,Utah State,Mountain West,14,0,14,0,0,0.015230918,4.19545219
400792601,2015,2,regular,2015-09-12T11:30:00.000Z,,FALSE,FALSE,72811,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,34,7,0,17,10,0.993211154,58,South Florida,American Athletic,14,0,7,0,7,0.006788846,1.479857877
400763502,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,36332,3665,Maryland Stadium,120,Maryland,Big Ten,27,10,3,7,7,0.00560753,189,Bowling Green,Mid-American,48,0,6,14,28,0.99439247,7.206935104
400603863,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,0,3785,Jordan-Hare Stadium,2,Auburn,SEC,27,3,3,7,7,0.540195882,55,Jacksonville State,,20,0,10,0,10,0.459804118,3.920391282
400757019,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,109651,3558,Michigan Stadium,130,Michigan,Big Ten,35,3,14,3,15,0.999770712,204,Oregon State,Pac-12,7,7,0,0,0,0.000229288,3.565099651
400760492,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,28260,3892,Rentschler Field,41,Connecticut,American Athletic,22,3,9,7,3,0.986822597,349,Army,FBS Independents,17,3,7,0,7,0.013177403,4.103897114
400763414,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,29424,3604,Alamodome,2636,UT San Antonio,Conference USA,3,3,0,0,0,0.003770503,2306,Kansas State,Big 12,30,0,7,6,17,0.996229497,2.163342442
400763500,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,37733,3832,Memorial Stadium,356,Illinois,Big Ten,44,10,20,0,14,0.999979437,2710,Western Illinois,,0,0,0,0,0,2.05634E-05,0.45731798
400756911,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,50019,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,31,7,7,3,14,0.749785772,248,Houston,American Athletic,34,7,3,7,17,0.250214228,8.775334536
400763506,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,93065,3632,Beaver Stadium,213,Penn State,Big Ten,27,0,10,3,14,0.988180792,2084,Buffalo,Mid-American,14,0,0,7,7,0.011819208,3.396079419
400763507,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,41158,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,38,14,10,7,7,0.993483736,282,Indiana State,,14,0,7,7,0,0.006516264,1.951439622
400763508,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,76535,347,Camp Randall Stadium,275,Wisconsin,Big Ten,58,13,24,14,7,0.999977624,193,Miami (OH),Mid-American,0,0,0,0,0,2.23756E-05,0.212929681
400763594,2015,2,regular,2015-09-12T12:00:00.000Z,,FALSE,FALSE,16631,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,34,7,17,10,0,0.998877751,2506,Presbyterian College,,10,0,0,0,10,0.001122249,2.507697858
400756907,2015,2,regular,2015-09-12T12:30:00.000Z,,FALSE,FALSE,81467,3836,Memorial Stadium,228,Clemson,ACC,41,3,28,7,3,0.999970559,2026,Appalachian State,Sun Belt,10,0,0,3,7,2.9441E-05,0.917926694
400756916,2015,2,regular,2015-09-12T12:30:00.000Z,,FALSE,TRUE,26670,1964,Carrier Dome,183,Syracuse,ACC,30,3,10,7,10,0.806469391,154,Wake Forest,ACC,17,7,10,0,0,0.193530609,6.481953614
400756906,2015,2,regular,2015-09-12T13:00:00.000Z,,FALSE,FALSE,26132,3615,Alumni Stadium,103,Boston College,ACC,76,41,21,7,7,0.999998855,47,Howard,,0,0,0,0,0,1.14528E-06,0.020340469
400757020,2015,2,regular,2015-09-12T14:00:00.000Z,,FALSE,FALSE,55010,3765,Husky Stadium,264,Washington,Pac-12,49,0,28,21,0,0.999989441,16,Sacramento State,,0,0,0,0,0,1.05595E-05,0.450861996
400757016,2015,2,regular,2015-09-12T14:00:00.000Z,,FALSE,FALSE,35094,3726,Folsom Field,38,Colorado,Pac-12,48,14,17,17,0,0.99985361,113,UMass,Mid-American,14,7,7,0,0,0.00014639,1.50242845
400787306,2015,2,regular,2015-09-12T15:00:00.000Z,,FALSE,FALSE,21092,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,31,7,24,0,0,0.999525351,2405,Monmouth,,10,0,3,7,0,0.000474649,0.587156705
400763415,2015,2,regular,2015-09-12T15:00:00.000Z,,FALSE,FALSE,54090,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,69,17,21,17,14,0.999862566,2638,UTEP,Conference USA,20,7,10,0,3,0.000137434,1.164167201
400763416,2015,2,regular,2015-09-12T15:00:00.000Z,,FALSE,FALSE,52899,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,41,6,14,14,7,0.967523064,2335,Liberty,,17,0,0,7,10,0.032476936,0.202856837
400756910,2015,2,regular,2015-09-12T15:30:00.000Z,,FALSE,FALSE,50435,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,65,7,21,16,21,0.999987231,2655,Tulane,American Athletic,10,0,7,0,3,1.27692E-05,0.374074902
400603866,2015,2,regular,2015-09-12T15:30:00.000Z,,FALSE,FALSE,60302,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,73,28,7,21,17,0.999975715,278,Fresno State,Mountain West,21,0,14,7,0,2.42846E-05,0.344219475
400763598,2015,2,regular,2015-09-12T15:30:00.000Z,,FALSE,FALSE,23042,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,52,7,21,21,3,0.999994056,2046,Austin Peay,,6,6,0,0,0,5.94422E-06,0.133723702
400756918,2015,2,regular,2015-09-12T15:30:00.000Z,,FALSE,FALSE,60118,3799,Lane Stadium,259,Virginia Tech,ACC,42,7,7,21,7,0.999993323,231,Furman,,3,0,0,3,0,6.67749E-06,0.349987776
