id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
401238035,2020,1,regular,2020-09-04T00:00:00.000Z,FALSE,FALSE,FALSE,,3803,Legion Field,5,UAB,Conference USA,45,14,14,3,14,0.99808088,2110,Central Arkansas,,35,7,14,0,14,0.00191912,2.226002
401207101,2020,1,regular,2020-09-04T01:00:00.000Z,FALSE,FALSE,FALSE,,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,21,0,10,3,8,0.269739154,6,South Alabama,Sun Belt,32,13,0,10,9,0.730260846,5.58695
401237353,2020,1,regular,2020-09-05T17:00:00.000Z,FALSE,FALSE,FALSE,,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,59,21,17,14,7,0.998935769,2198,Eastern Kentucky,,0,0,0,0,0,0.001064231,1.145602893
401235700,2020,1,regular,2020-09-05T17:30:00.000Z,FALSE,FALSE,FALSE,,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,42,7,14,14,7,0.998940167,2393,Middle Tennessee,Conference USA,0,0,0,0,0,0.001059833,2.470913123
401212484,2020,1,regular,2020-09-05T20:30:00.000Z,FALSE,FALSE,FALSE,,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,24,0,14,7,3,0.046385496,2567,SMU,American Athletic,31,0,14,14,3,0.953614504,3.288221125
401207098,2020,1,regular,2020-09-05T23:30:00.000Z,FALSE,FALSE,FALSE,,3825,Apogee Stadium,249,North Texas,Conference USA,57,14,9,20,14,0.998793345,2277,Houston Baptist,,31,0,10,7,14,0.001206655,1.644304712
401212553,2020,1,regular,2020-09-06T00:00:00.000Z,FALSE,FALSE,FALSE,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,37,7,14,13,3,0.945904239,2032,Arkansas State,Sun Belt,24,14,0,3,7,0.054095761,3.84550833
401239884,2020,1,regular,2020-09-06T01:00:00.000Z,FALSE,FALSE,FALSE,,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,24,3,14,0,7,0.896566002,2617,Stephen F. Austin,,14,7,7,0,0,0.103433998,6.510044664
401234576,2020,1,regular,2020-09-08T00:00:00.000Z,FALSE,FALSE,FALSE,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,3,0,0,3,0,0.000342172,252,BYU,FBS Independents,55,14,17,17,7,0.999657828,1.722681105
401234559,2020,2,regular,2020-09-11T00:00:00.000Z,FALSE,FALSE,FALSE,,3948,Hard Rock Stadium,2390,Miami,ACC,31,7,7,17,0,0.997841811,5,UAB,Conference USA,14,7,0,7,0,0.002158189,3.686792617
401236081,2020,2,regular,2020-09-12T16:00:00.000Z,FALSE,FALSE,FALSE,,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,35,0,14,7,14,0.998940561,2429,Charlotte,Conference USA,20,7,3,10,0,0.001059439,5.099405816
401236038,2020,2,regular,2020-09-12T16:00:00.000Z,FALSE,FALSE,FALSE,,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,56,14,28,7,7,0.998529018,2198,Eastern Kentucky,,10,0,7,3,0,0.001470982,1.052070772
401236221,2020,2,regular,2020-09-12T16:00:00.000Z,FALSE,FALSE,FALSE,,3772,Jack Trice Stadium,66,Iowa State,Big 12,14,0,14,0,0,0.131293907,309,Louisiana,Sun Belt,31,0,10,7,14,0.868706093,4.777614325
401234565,2020,2,regular,2020-09-12T16:00:00.000Z,FALSE,FALSE,TRUE,,3787,Kenan Memorial Stadium,153,North Carolina,ACC,31,7,0,3,21,0.998956191,183,Syracuse,ACC,6,0,3,3,0,0.001043809,3.297853698
401236053,2020,2,regular,2020-09-12T16:00:00.000Z,FALSE,FALSE,FALSE,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,7,14,0,10,0.365259436,2032,Arkansas State,Sun Belt,35,7,7,7,14,0.634740564,7.19830253
401240113,2020,2,regular,2020-09-12T17:30:00.000Z,FALSE,FALSE,FALSE,,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,37,14,3,13,7,0.998545657,2433,Louisiana Monroe,Sun Belt,7,0,7,0,0,0.001454343,1.75999245
401234574,2020,2,regular,2020-09-12T18:30:00.000Z,FALSE,FALSE,TRUE,,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,27,0,10,7,10,0.950425068,150,Duke,ACC,13,3,3,7,0,0.049574932,3.637262785
401207113,2020,2,regular,2020-09-12T19:30:00.000Z,FALSE,FALSE,FALSE,,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,48,7,0,14,20,0.084481167,2636,UT San Antonio,Conference USA,51,7,17,7,10,0.915518833,8.096841056
401240233,2020,2,regular,2020-09-12T20:00:00.000Z,FALSE,FALSE,FALSE,,3752,Heinz Field,221,Pittsburgh,ACC,55,21,21,0,13,0.998969319,2046,Austin Peay,,0,0,0,0,0,0.001030681,1.157122642
401234563,2020,2,regular,2020-09-12T20:00:00.000Z,FALSE,FALSE,TRUE,,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,13,10,0,3,0,0.044808908,59,Georgia Tech,ACC,16,0,0,7,9,0.955191092,5.803834513
401215298,2020,2,regular,2020-09-12T20:14:00.000Z,FALSE,FALSE,FALSE,,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,27,3,3,7,14,0.691092409,2097,Campbell,,26,13,0,7,6,0.308907591,6.934493024
401240039,2020,2,regular,2020-09-12T23:00:00.000Z,FALSE,FALSE,FALSE,,3886,Raymond James Stadium,58,South Florida,American Athletic,27,7,13,0,7,0.337149202,2643,The Citadel,,6,3,3,0,0,0.662850798,2.973738835
401236054,2020,2,regular,2020-09-12T23:00:00.000Z,FALSE,FALSE,FALSE,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,48,31,10,0,7,0.998971322,2623,Missouri State,,0,0,0,0,0,0.001028678,1.013480793
401239973,2020,2,regular,2020-09-12T23:30:00.000Z,FALSE,FALSE,FALSE,,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,24,0,14,10,0,0.630439865,2655,Tulane,American Athletic,27,0,6,7,14,0.369560135,8.417797342
