id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
332430150,2013,1,regular,2013-08-31T16:00:00.000Z,,FALSE,FALSE,22521,3982,Wallace Wade Stadium,150,Duke,ACC,45,14,14,14,3,0.999990582,2428,North Carolina Central,,0,0,0,0,0,9.41822E-06,3.226864653
332430008,2013,1,regular,2013-08-31T16:00:00.000Z,,FALSE,FALSE,69801,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,34,7,13,14,0,0.908432283,309,Louisiana,Sun Belt,14,0,7,7,0,0.091567717,4.228593604
332430259,2013,1,regular,2013-08-31T17:30:00.000Z,,TRUE,FALSE,73114,3495,Georgia Dome,259,Virginia Tech,ACC,10,7,3,0,0,0.204219422,333,Alabama,SEC,35,14,14,7,0,0.795780578,2.891551059
332430204,2013,1,regular,2013-08-31T18:00:00.000Z,,FALSE,FALSE,41649,3893,Reser Stadium,204,Oregon State,Pac-12,46,7,10,15,14,0.939735138,331,Eastern Washington,,49,6,23,7,13,0.060264862,7.439572523
332432633,2013,1,regular,2013-08-31T18:00:00.000Z,,FALSE,FALSE,97169,3853,Neyland Stadium,2633,Tennessee,SEC,45,21,21,3,0,0.992384661,2046,Austin Peay,,0,0,0,0,0,0.007615339,0.97379886
332432199,2013,1,regular,2013-08-31T18:00:00.000Z,,FALSE,FALSE,7668,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,34,0,13,7,14,0.826350281,47,Howard,,24,0,10,14,0,0.173649719,5.907217393
332430276,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,27148,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,52,0,14,21,17,0.99895408,193,Miami (OH),Mid-American,14,7,7,0,0,0.00104592,5.323097986
332432032,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,30451,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,62,14,34,14,0,0.99999465,2029,Arkansas-Pine Bluff,,11,0,0,11,0,5.34968E-06,1.30573659
332432653,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,21398,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,34,7,0,10,14,0.910842776,5,UAB,Conference USA,31,14,3,14,0,0.089157224,9.009340817
332432572,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,25729,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,15,0,3,9,3,0.996492851,326,Texas State,Sun Belt,22,7,7,0,8,0.003507149,5.080519301
332430249,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,21975,3825,Apogee Stadium,249,North Texas,Conference USA,40,14,12,7,7,0.902697548,70,Idaho,FBS Independents,6,6,0,0,0,0.097302452,3.043117894
332430151,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,44597,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,52,7,14,14,17,0.904681268,295,Old Dominion,,38,3,14,14,7,0.095318732,5.248101643
332430002,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,85095,3785,Jordan-Hare Stadium,2,Auburn,SEC,31,8,17,3,3,0.697389059,265,Washington State,Pac-12,24,7,14,3,0,0.302610941,4.941765293
332430142,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,58038,3838,Faurot Field,142,Missouri,SEC,58,13,17,21,7,0.994388908,93,Murray State,,14,14,0,0,0,0.005611092,3.962701406
332430058,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,35470,3886,Raymond James Stadium,58,South Florida,American Athletic,21,7,0,7,7,0.184565555,2377,McNeese,,53,2,31,10,10,0.815434445,3.272048342
332430201,2013,1,regular,2013-08-31T19:00:00.000Z,,FALSE,FALSE,84911,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,34,0,13,21,0,0.995131931,2433,Louisiana Monroe,Sun Belt,0,0,0,0,0,0.004868069,3.112130245
332430098,2013,1,regular,2013-08-31T19:10:00.000Z,,TRUE,FALSE,46723,3810,Nissan Stadium,98,Western Kentucky,Sun Belt,35,7,14,7,7,0.848563785,96,Kentucky,SEC,26,3,14,0,9,0.151436215,3.16761383
332430239,2013,1,regular,2013-08-31T19:30:00.000Z,,FALSE,FALSE,44989,3724,Floyd Casey Stadium,239,Baylor,Big 12,69,28,10,28,3,0.999846112,2747,Wofford,,3,0,0,3,0,0.000153888,0.905545312
332430167,2013,1,regular,2013-08-31T20:00:00.000Z,,FALSE,FALSE,26311,3971,University Stadium,167,New Mexico,Mountain West,13,6,7,0,0,0.314541089,2636,UT San Antonio,Conference USA,21,0,7,7,7,0.685458911,4.516613214
332430066,2013,1,regular,2013-08-31T20:00:00.000Z,,FALSE,FALSE,56800,3772,Jack Trice Stadium,66,Iowa State,Big 12,20,7,7,6,0,0.741852334,2460,Northern Iowa,,28,7,14,0,7,0.258147666,5.60319144
332430021,2013,1,regular,2013-08-31T20:00:00.000Z,,FALSE,FALSE,42978,3932,Qualcomm Stadium,21,San Diego State,Mountain West,19,13,3,3,0,0.590364635,2197,Eastern Illinois,,40,7,12,7,14,0.409635365,6.027038814
332430158,2013,1,regular,2013-08-31T20:00:00.000Z,,FALSE,FALSE,91185,3834,Memorial Stadium,158,Nebraska,Big Ten,37,10,7,14,6,0.938688076,2751,Wyoming,Mountain West,34,7,7,7,13,0.061311924,5.482144694
332430251,2013,1,regular,2013-08-31T20:00:00.000Z,,FALSE,FALSE,99623,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,56,0,14,21,21,0.88734162,166,New Mexico State,FBS Independents,7,0,7,0,0,0.11265838,6.338460072
332430228,2013,1,regular,2013-08-31T20:00:00.000Z,,FALSE,FALSE,83830,3836,Memorial Stadium,228,Clemson,ACC,38,14,7,10,7,0.457897554,61,Georgia,SEC,35,14,7,7,7,0.542102446,5.69372556
332432628,2013,1,regular,2013-08-31T21:00:00.000Z,,TRUE,FALSE,80230,,,2628,TCU,Big 12,27,3,7,7,10,0.434601507,99,LSU,SEC,37,6,10,14,7,0.565398493,6.589722221
332430026,2013,1,regular,2013-08-31T22:00:00.000Z,,FALSE,FALSE,60562,1056,Rose Bowl,26,UCLA,Pac-12,58,7,10,20,21,0.990704319,2440,Nevada,Mountain West,20,3,10,0,7,0.009295681,3.705292855
332430264,2013,1,regular,2013-08-31T22:00:00.000Z,,FALSE,FALSE,71963,3765,Husky Stadium,264,Washington,Pac-12,38,7,3,14,14,0.968294064,68,Boise State,Mountain West,6,0,3,3,0,0.031705936,4.016148436
332430025,2013,1,regular,2013-08-31T22:30:00.000Z,,FALSE,FALSE,58816,3831,California Memorial Stadium,25,California,Pac-12,30,7,3,14,6,0.396689653,77,Northwestern,Big Ten,44,7,10,10,17,0.603310347,6.9327312
332440097,2013,1,regular,2013-09-01T15:30:00.000Z,,FALSE,FALSE,55332,3873,Papa John's Cardinal Stadium,97,Louisville,American Athletic,49,14,14,14,7,0.991010734,195,Ohio,Mid-American,7,0,0,7,0,0.008989266,2.221757586
332440036,2013,1,regular,2013-09-01T18:00:00.000Z,,TRUE,FALSE,59601,,,36,Colorado State,Mountain West,27,0,10,14,3,0.642431747,38,Colorado,Pac-12,41,10,10,3,18,0.357568253,5.598691208
332450221,2013,1,regular,2013-09-02T20:00:00.000Z,,FALSE,TRUE,65500,3752,Heinz Field,221,Pittsburgh,ACC,13,7,3,3,0,0.311839271,52,Florida State,ACC,41,7,21,6,7,0.688160729,2.979730445
332480151,2013,2,regular,2013-09-05T19:30:00.000Z,,FALSE,TRUE,37533,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,31,7,14,10,0,0.964192544,2226,Florida Atlantic,Conference USA,13,3,3,0,7,0.035807456,2.797438784
332480009,2013,2,regular,2013-09-05T22:00:00.000Z,,FALSE,FALSE,55743,3947,Sun Devil Stadium,9,Arizona State,Pac-12,55,14,28,10,3,0.999728635,16,Sacramento State,,0,0,0,0,0,0.000271365,1.311970872
332490103,2013,2,regular,2013-09-06T20:00:00.000Z,,FALSE,TRUE,32465,3615,Alumni Stadium,103,Boston College,ACC,24,10,7,7,0,0.889489775,154,Wake Forest,ACC,10,7,0,0,3,0.110510225,2.840349668
332492229,2013,2,regular,2013-09-06T20:00:00.000Z,,FALSE,FALSE,15823,218,FIU Stadium,2229,Florida International,Conference USA,0,0,0,0,0,0.167952246,2116,UCF,American Athletic,38,7,17,14,0,0.832047754,1.858606208
332502636,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,40977,3604,Alamodome,2636,UT San Antonio,Conference USA,35,7,0,0,28,0.354326504,197,Oklahoma State,Big 12,56,14,21,7,14,0.645673496,2.403127863
332500097,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,53647,3873,Papa John's Cardinal Stadium,97,Louisville,American Athletic,44,14,13,10,7,0.983386474,2198,Eastern Kentucky,,7,0,0,0,7,0.016613526,1.021881921
332502390,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,76968,3948,Hard Rock Stadium,2390,Miami,ACC,21,14,0,0,7,0.426846484,57,Florida,SEC,16,6,0,3,7,0.573153516,3.742075119
332502294,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,64201,3793,Kinnick Stadium,2294,Iowa,Big Ten,28,7,0,14,7,0.998825945,2623,Missouri State,,14,0,0,0,14,0.001174055,3.397815648
332500275,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,77785,347,Camp Randall Stadium,275,Wisconsin,Big Ten,48,14,14,6,14,0.999978193,2635,Tennessee Tech,,0,0,0,0,0,2.18066E-05,1.562988907
332502628,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,41170,3616,Amon G. Carter Stadium,2628,TCU,Big 12,38,7,10,14,7,0.956244971,2545,Southeastern Louisiana,,17,0,14,0,3,0.043755029,3.016489993
332500096,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,54846,3683,Commonwealth Stadium,96,Kentucky,SEC,41,24,7,0,10,0.999954921,193,Miami (OH),Mid-American,7,7,0,0,0,4.50789E-05,1.388855286
332500127,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,70401,3936,Spartan Stadium,127,Michigan State,Big Ten,21,0,7,7,7,0.698415822,58,South Florida,American Athletic,6,0,6,0,0,0.301584178,6.113928559
332500213,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,92863,3632,Beaver Stadium,213,Penn State,Big Ten,45,7,10,7,21,0.999831905,2199,Eastern Michigan,Mid-American,7,7,0,0,0,0.000168095,3.630862202
332500218,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,TRUE,27328,3806,Lincoln Financial Field,218,Temple,American Athletic,13,6,7,0,0,0.716394344,248,Houston,American Athletic,22,3,6,6,7,0.283605656,8.461062358
332500164,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,49111,3754,High Point Solutions Stadium,164,Rutgers,American Athletic,38,21,0,14,3,0.99845536,2450,Norfolk State,,0,0,0,0,0,0.00154464,2.059678643
332500356,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,43031,3832,Memorial Stadium,356,Illinois,Big Ten,45,7,14,7,17,0.800168131,2132,Cincinnati,American Athletic,17,0,7,10,0,0.199831869,3.457571442
332502309,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,TRUE,22758,3696,Dix Stadium,2309,Kent State,Mid-American,22,8,14,0,0,0.364007182,189,Bowling Green,Mid-American,41,7,17,10,7,0.635992818,4.982775174
332502509,2013,2,regular,2013-09-07T12:00:00.000Z,,FALSE,FALSE,50165,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,20,7,3,7,3,0.879653863,282,Indiana State,,14,0,0,7,7,0.120346137,3.886809916
332502633,2013,2,regular,2013-09-07T12:21:00.000Z,,FALSE,FALSE,86783,3853,Neyland Stadium,2633,Tennessee,SEC,52,24,7,14,7,0.70532997,98,Western Kentucky,Sun Belt,20,3,14,3,0,0.29467003,2.36073131
332500153,2013,2,regular,2013-09-07T12:30:00.000Z,,FALSE,FALSE,48000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,40,13,10,3,14,0.986084845,2393,Middle Tennessee,Conference USA,20,0,0,7,13,0.013915155,3.046259244
332500228,2013,2,regular,2013-09-07T12:30:00.000Z,,FALSE,FALSE,81428,3836,Memorial Stadium,228,Clemson,ACC,52,17,21,7,7,0.999806451,2569,South Carolina State,,13,0,7,0,6,0.000193549,4.534759714
332502050,2013,2,regular,2013-09-07T13:00:00.000Z,,FALSE,FALSE,15106,3919,Scheumann Stadium,2050,Ball State,Mid-American,40,14,13,10,3,0.990557083,349,Army,FBS Independents,14,7,0,7,0,0.009442917,2.384843565
332500259,2013,2,regular,2013-09-07T13:30:00.000Z,,FALSE,FALSE,61335,3799,Lane Stadium,259,Virginia Tech,ACC,45,7,14,14,10,0.999809773,2717,Western Carolina,,3,0,0,3,0,0.000190227,2.358752575
332502247,2013,2,regular,2013-09-07T14:00:00.000Z,,FALSE,FALSE,14952,3495,Georgia Dome,2247,Georgia State,Sun Belt,14,0,0,0,14,0.269186001,236,Chattanooga,,42,14,7,14,7,0.730813999,1.256514704
332500113,2013,2,regular,2013-09-07T14:00:00.000Z,,FALSE,FALSE,15624,3738,Gillette Stadium,113,UMass,Mid-American,14,7,0,0,7,0.047087426,311,Maine,,24,3,7,14,0,0.952912574,4.338456712
332500254,2013,2,regular,2013-09-07T14:00:00.000Z,,FALSE,FALSE,45053,587,Rice-Eccles Stadium,254,Utah,Pac-12,70,14,35,14,7,0.999594046,2692,Weber State,,7,0,0,7,0,0.000405954,2.192301367
332500068,2013,2,regular,2013-09-07T15:00:00.000Z,,FALSE,FALSE,33293,3653,Albertsons Stadium,68,Boise State,Mountain West,63,14,35,14,0,0.999071683,2630,UT Martin,,14,7,0,0,7,0.000928317,2.523209988
332502117,2013,2,regular,2013-09-07T15:00:00.000Z,,FALSE,FALSE,18210,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,24,0,0,7,17,0.437945882,160,New Hampshire,,21,6,7,0,8,0.562054118,4.523722515
332500344,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,FALSE,55085,3693,Davis Wade Stadium,344,Mississippi State,SEC,51,14,23,7,7,0.999944855,2016,Alcorn State,,7,0,0,0,7,5.5145E-05,1.666062989
332502655,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,FALSE,19414,3493,Mercedes-Benz Superdome,2655,Tulane,Conference USA,39,7,12,14,6,0.46599105,6,South Alabama,Sun Belt,41,21,10,7,3,0.53400895,7.050668959
332500142,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,FALSE,56785,3838,Faurot Field,142,Missouri,SEC,38,10,7,14,7,0.979239086,2649,Toledo,Mid-American,23,3,6,14,0,0.020760914,4.433525457
332500239,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,FALSE,39126,3724,Floyd Casey Stadium,239,Baylor,Big 12,70,28,28,7,7,0.996937982,2084,Buffalo,Mid-American,13,13,0,0,0,0.003062018,2.442841137
332502005,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,TRUE,32716,3713,Falcon Stadium,2005,Air Force,Mountain West,20,6,7,0,7,0.111937758,328,Utah State,Mountain West,52,14,10,21,7,0.888062242,2.298492489
332500194,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,FALSE,104984,3861,Ohio Stadium,194,Ohio State,Big Ten,42,21,14,7,0,0.999405688,21,San Diego State,Mountain West,7,0,0,7,0,0.000594312,2.788773391
332500258,2013,2,regular,2013-09-07T15:30:00.000Z,,FALSE,FALSE,58502,3923,Scott Stadium,258,Virginia,ACC,10,7,3,0,0,0.296355867,2483,Oregon,Pac-12,59,21,7,17,14,0.703644133,2.336268421
332502751,2013,2,regular,2013-09-07T16:00:00.000Z,,FALSE,FALSE,22030,3984,War Memorial Stadium,2751,Wyoming,Mountain West,42,0,21,21,0,0.972474068,70,Idaho,FBS Independents,10,0,0,0,10,0.027525932,3.112150346
332500120,2013,2,regular,2013-09-07T16:00:00.000Z,,FALSE,FALSE,38377,3665,Maryland Stadium,120,Maryland,ACC,47,17,14,14,2,0.998636787,295,Old Dominion,,10,3,0,0,7,0.001363213,1.937606153
332500235,2013,2,regular,2013-09-07T16:30:00.000Z,,FALSE,FALSE,44237,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,14,0,7,0,7,0.145439647,150,Duke,ACC,28,7,0,7,14,0.854560353,6.351186975
