id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
400935233,2017,1,regular,2017-09-02T12:00:00.000Z,,FALSE,FALSE,68075,3793,Kinnick Stadium,2294,Iowa,Big Ten,24,0,14,7,3,0.997826928,2751,Wyoming,Mountain West,3,0,3,0,0,0.002173072,2.364196435
400935234,2017,1,regular,2017-09-02T12:00:00.000Z,,FALSE,FALSE,71202,3936,Spartan Stadium,127,Michigan State,Big Ten,35,0,14,21,0,0.999993366,189,Bowling Green,Mid-American,10,3,0,0,7,6.63365E-06,2.136487026
400933836,2017,1,regular,2017-09-02T12:00:00.000Z,,FALSE,FALSE,50131,3838,Faurot Field,142,Missouri,SEC,72,20,28,10,14,0.999528818,2623,Missouri State,,43,21,14,0,8,0.000471182,0.666189958
400935256,2017,1,regular,2017-09-02T12:20:00.000Z,,FALSE,FALSE,49500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,30,7,10,7,6,0.913536142,25,California,Pac-12,35,7,7,7,14,0.086463858,7.400046312
400937449,2017,1,regular,2017-09-02T12:30:00.000Z,,FALSE,FALSE,50454,3948,Hard Rock Stadium,2390,Miami,ACC,41,3,21,14,3,0.999783052,2065,Bethune-Cookman,,13,3,3,7,0,0.000216948,0.145857955
400937450,2017,1,regular,2017-09-02T13:00:00.000Z,,FALSE,FALSE,40012,3752,Heinz Field,221,Pittsburgh,ACC,28,14,7,0,0,0.882178125,2754,Youngstown State,,21,0,0,7,14,0.117821875,3.646105511
400935254,2017,1,regular,2017-09-02T14:00:00.000Z,,FALSE,FALSE,34737,3893,Reser Stadium,204,Oregon State,Pac-12,35,7,7,14,7,0.901887743,2502,Portland State,,32,6,0,20,6,0.098112257,5.182726882
400945246,2017,1,regular,2017-09-02T14:00:00.000Z,,FALSE,FALSE,37286,3713,Falcon Stadium,2005,Air Force,Mountain West,62,14,21,14,13,0.999996247,2678,VMI,,0,0,0,0,0,3.75345E-06,0.098282649
400933837,2017,1,regular,2017-09-02T15:00:00.000Z,,TRUE,FALSE,50367,3628,Bank of America Stadium,2579,South Carolina,SEC,35,14,7,14,0,0.244055543,152,NC State,ACC,28,14,7,0,7,0.755944457,5.276258178
400934492,2017,1,regular,2017-09-02T15:30:00.000Z,,FALSE,FALSE,86076,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,56,14,21,14,7,0.999994418,2638,UTEP,Conference USA,7,7,0,0,0,5.582E-06,0.053942243
400933830,2017,1,regular,2017-09-02T15:30:00.000Z,,TRUE,FALSE,75802,3687,AT&T Stadium,57,Florida,SEC,17,3,14,0,0,0.009529991,130,Michigan,Big Ten,33,10,3,13,7,0.990470009,5.537927909
400938597,2017,1,regular,2017-09-02T15:30:00.000Z,,FALSE,FALSE,45212,3803,Legion Field,5,UAB,Conference USA,38,7,3,14,14,0.999913164,2010,Alabama A&M,,7,0,7,0,0,8.68359E-05,0.960414614
400937452,2017,1,regular,2017-09-02T15:30:00.000Z,,FALSE,FALSE,38828,3923,Scott Stadium,258,Virginia,ACC,28,7,7,7,7,0.995288958,2729,William & Mary,,10,0,0,3,7,0.004711042,1.035910892
400934573,2017,1,regular,2017-09-02T15:30:00.000Z,,FALSE,FALSE,77622,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,49,21,7,7,14,0.999779347,218,Temple,American Athletic,16,3,7,0,6,0.000220653,0.653952167
400935236,2017,1,regular,2017-09-02T15:30:00.000Z,,FALSE,FALSE,33018,3911,Ryan Field,77,Northwestern,Big Ten,31,7,0,10,14,0.997675687,2440,Nevada,Mountain West,20,7,10,0,3,0.002324313,5.927082278
400944830,2017,1,regular,2017-09-02T15:45:00.000Z,,FALSE,FALSE,31581,3653,Albertsons Stadium,68,Boise State,Mountain West,24,7,10,0,7,0.634580948,2653,Troy,Sun Belt,13,3,7,0,3,0.365419052,5.261592493
400941791,2017,1,regular,2017-09-02T16:00:00.000Z,,FALSE,FALSE,26460,3886,Raymond James Stadium,58,South Florida,American Athletic,31,7,0,10,14,0.99316395,2619,Stony Brook,,17,7,3,0,7,0.00683605,2.390885392
400934496,2017,1,regular,2017-09-02T16:00:00.000Z,,FALSE,FALSE,54988,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,56,7,21,21,7,0.999974096,331,Eastern Washington,,10,0,10,0,0,2.59038E-05,2.12436797
400933832,2017,1,regular,2017-09-02T16:00:00.000Z,,FALSE,FALSE,22761,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,17,0,3,7,7,0.467077206,96,Kentucky,SEC,24,0,14,10,0,0.532922794,3.744377618
400933835,2017,1,regular,2017-09-02T16:00:00.000Z,,FALSE,FALSE,54215,3693,Davis Wade Stadium,344,Mississippi State,SEC,49,23,12,7,7,0.999996692,2127,Charleston Southern,,0,0,0,0,0,3.30814E-06,0.356431427
400935252,2017,1,regular,2017-09-02T17:15:00.000Z,,FALSE,FALSE,61125,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,49,7,7,7,28,0.998491527,2711,Western Michigan,Mid-American,31,7,7,7,10,0.001508473,6.028209772
400941790,2017,1,regular,2017-09-02T18:00:00.000Z,,FALSE,FALSE,40169,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,14,0,0,7,7,0.030210178,256,James Madison,,34,7,0,14,13,0.969789822,4.323345815
400938596,2017,1,regular,2017-09-02T18:00:00.000Z,,FALSE,FALSE,20118,3918,Foreman Field,295,Old Dominion,Conference USA,31,7,14,3,7,0.961900895,399,Albany,,17,3,0,0,14,0.038099105,0.981562917
400937448,2017,1,regular,2017-09-02T18:00:00.000Z,,FALSE,FALSE,30477,3982,Wallace Wade Stadium,150,Duke,ACC,60,21,26,6,7,0.999997444,2428,North Carolina Central,,7,0,7,0,0,2.55557E-06,0.073649073
400933831,2017,1,regular,2017-09-02T18:15:00.000Z,,FALSE,FALSE,92746,3917,Sanford Stadium,61,Georgia,SEC,31,7,14,10,0,0.999619357,2026,Appalachian State,Sun Belt,10,0,0,0,10,0.000380643,1.592392599
400938594,2017,1,regular,2017-09-02T18:30:00.000Z,,FALSE,FALSE,22463,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,31,7,14,7,3,0.077426439,193,Miami (OH),Mid-American,26,3,10,7,6,0.922573561,6.149869853
400944892,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,17501,3876,Peden Stadium,195,Ohio,Mid-American,59,7,13,26,13,0.999970268,2261,Hampton,,0,0,0,0,0,2.97321E-05,0.252085107
400944828,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,18289,3666,Cajun Field,309,Louisiana,Sun Belt,51,21,14,7,9,0.7,2545,Southeastern Louisiana,,48,21,14,0,13,0.3,
400944829,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,15560,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,20,0,10,7,3,0.848072827,2277,Houston Baptist,,11,9,0,0,2,0.151927173,4.745113112
400938595,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,19592,3825,Apogee Stadium,249,North Texas,Conference USA,59,17,21,14,7,0.999599169,2320,Lamar,,14,7,7,0,0,0.000400831,0.564080568
400938599,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,18614,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,31,0,17,7,7,0.962997361,2198,Eastern Kentucky,,17,0,0,14,3,0.037002639,0.513528141
400938593,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,24002,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,52,10,14,7,21,0.999281884,2466,Northwestern State,,24,7,3,14,0,0.000718116,1.027085979
400941792,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,20478,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,58,21,17,6,14,0.999993583,2617,Stephen F. Austin,,14,0,7,0,7,6.41694E-06,0.180904916
400938888,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,13274,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,38,14,7,10,7,0.839935893,113,UMass,FBS Independents,28,7,7,7,7,0.160064107,5.561383009
400934489,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,45784,4727,McLane Stadium,239,Baylor,Big 12,45,0,17,14,14,0.162340495,2335,Liberty,,48,6,11,17,14,0.837659505,6.088852208
400934490,2017,1,regular,2017-09-02T19:00:00.000Z,,FALSE,FALSE,32134,3833,Memorial Stadium,2305,Kansas,Big 12,38,14,7,14,3,0.99847186,2546,Southeast Missouri State,,16,0,7,3,6,0.00152814,0.474457849
400934491,2017,1,regular,2017-09-02T19:10:00.000Z,,FALSE,FALSE,51043,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,55,10,28,10,7,0.999807033,2110,Central Arkansas,,19,10,6,3,0,0.000192967,0.582933009
400935238,2017,1,regular,2017-09-02T19:30:00.000Z,,TRUE,FALSE,37394,3812,Lucas Oil Stadium,2509,Purdue,Big Ten,28,7,7,7,7,0.008940185,97,Louisville,ACC,35,7,3,15,10,0.991059815,5.48839501
400933834,2017,1,regular,2017-09-02T19:30:00.000Z,,FALSE,FALSE,62532,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,47,10,3,27,7,0.997825237,6,South Alabama,Sun Belt,27,0,10,3,14,0.002174763,1.041709608
400945251,2017,1,regular,2017-09-02T19:30:00.000Z,,FALSE,FALSE,10667,3935,Spartan Stadium,23,San José State,Mountain West,34,0,7,13,14,0.991215078,13,Cal Poly,,13,3,3,0,7,0.008784922,4.777515579
400933829,2017,1,regular,2017-09-02T19:30:00.000Z,,FALSE,FALSE,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,41,10,14,10,7,0.999959056,290,Georgia Southern,Sun Belt,7,7,0,0,0,4.09436E-05,0.261472928
400935235,2017,1,regular,2017-09-02T20:00:00.000Z,,FALSE,FALSE,90171,3834,Memorial Stadium,158,Nebraska,Big Ten,43,17,10,7,9,0.3072028,2032,Arkansas State,Sun Belt,36,14,12,0,10,0.6927972,3.224482718
400934494,2017,1,regular,2017-09-02T20:00:00.000Z,,FALSE,FALSE,42709,3616,Amon G. Carter Stadium,2628,TCU,Big 12,63,21,14,21,7,0.999997149,2296,Jackson State,,0,0,0,0,0,2.85113E-06,0.007218575
400934488,2017,1,regular,2017-09-02T20:00:00.000Z,,FALSE,FALSE,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,42,14,7,14,7,0.98292263,2460,Northern Iowa,,24,7,3,7,7,0.01707737,2.893151445
400933839,2017,1,regular,2017-09-02T20:00:00.000Z,,FALSE,FALSE,26717,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,6,0,0,0,6,0.004742394,238,Vanderbilt,SEC,28,14,7,7,0,0.995257606,1.843163109
400941793,2017,1,regular,2017-09-02T20:00:00.000Z,,FALSE,FALSE,15940,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,43,14,10,7,12,0.999033043,2755,Grambling,,14,0,0,7,7,0.000966957,0.464281054
400933827,2017,1,regular,2017-09-02T20:00:00.000Z,,TRUE,FALSE,76330,5348,Mercedes-Benz Stadium,333,Alabama,SEC,24,3,7,11,3,0.954934711,52,Florida State,ACC,7,0,7,0,0,0.045065289,4.211580327
400945247,2017,1,regular,2017-09-02T20:00:00.000Z,,FALSE,FALSE,21475,3971,University Stadium,167,New Mexico,Mountain West,38,7,7,10,14,0.99987174,2000,Abilene Christian,,14,7,0,0,7,0.00012826,0.756219109
400935253,2017,1,regular,2017-09-02T20:15:00.000Z,,FALSE,FALSE,52204,3626,Autzen Stadium,2483,Oregon,Pac-12,77,21,21,21,14,0.999945619,253,Southern Utah,,21,7,14,0,0,5.43808E-05,0.082684813
400945250,2017,1,regular,2017-09-02T20:30:00.000Z,,FALSE,FALSE,46132,3932,Qualcomm Stadium,21,San Diego State,Mountain West,38,10,14,14,0,0.999115349,302,UC Davis,,17,3,0,0,14,0.000884651,0.260914438
400945252,2017,1,regular,2017-09-02T21:00:00.000Z,,FALSE,FALSE,15667,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,40,6,13,14,7,0.990766767,47,Howard,,43,7,14,7,15,0.009233233,3.604793353
400933833,2017,1,regular,2017-09-02T21:30:00.000Z,,TRUE,FALSE,53826,3493,Mercedes-Benz Superdome,99,LSU,SEC,27,0,14,6,7,0.999977851,252,BYU,FBS Independents,0,0,0,0,0,2.2149E-05,1.242779978
400945248,2017,1,regular,2017-09-02T22:00:00.000Z,,FALSE,FALSE,0,3660,Bulldog Stadium,278,Fresno State,Mountain West,66,17,17,32,0,0.999995071,2916,Incarnate Word,,0,0,0,0,0,4.92931E-06,0.188913888
400935255,2017,1,regular,2017-09-02T22:30:00.000Z,,FALSE,FALSE,30254,3820,Martin Stadium,265,Washington State,Pac-12,31,7,7,7,10,0.999991347,147,Montana State,,0,0,0,0,0,8.6532E-06,0.156647077
400935251,2017,1,regular,2017-09-02T23:00:00.000Z,,FALSE,FALSE,43620,3619,Arizona Stadium,12,Arizona,Pac-12,62,14,20,14,14,0.999906005,2464,Northern Arizona,,24,7,7,0,10,9.39952E-05,0.795535741
400945249,2017,1,regular,2017-09-02T23:59:00.000Z,,FALSE,FALSE,25472,3610,Aloha Stadium,62,Hawai'i,Mountain West,41,7,14,13,7,0.995300891,2717,Western Carolina,,18,0,10,8,0,0.004699109,1.843995256
400933838,2017,1,regular,2017-09-03T19:30:00.000Z,,FALSE,FALSE,64635,1056,Rose Bowl,26,UCLA,Pac-12,45,3,7,7,28,0.893400829,245,Texas A&M,SEC,44,17,21,6,0,0.106599171,4.809922988
400934497,2017,1,regular,2017-09-03T19:30:00.000Z,,TRUE,FALSE,67489,3719,FedEx Field,259,Virginia Tech,ACC,31,3,7,14,7,0.891784994,277,West Virginia,Big 12,24,0,7,10,7,0.108215006,8.1290804
400933840,2017,1,regular,2017-09-04T20:00:00.000Z,,TRUE,FALSE,75107,5348,Mercedes-Benz Stadium,59,Georgia Tech,ACC,41,7,7,7,7,0.976484282,2633,Tennessee,SEC,42,0,7,7,14,0.023515718,7.164105922
400945253,2017,2,regular,2017-09-07T20:00:00.000Z,,FALSE,FALSE,19638,3905,Romney Stadium,328,Utah State,Mountain West,51,17,21,7,6,0.999986273,304,Idaho State,,13,0,6,7,0,1.3727E-05,0.212441883
400938600,2017,2,regular,2017-09-08T19:00:00.000Z,,TRUE,FALSE,5017,3803,Legion Field,2229,Florida International,Conference USA,17,0,7,3,7,0.897292473,2016,Alcorn State,,10,0,7,0,3,0.102707527,4.578736778
400934503,2017,2,regular,2017-09-08T20:00:00.000Z,,FALSE,FALSE,26487,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,7,0,0,0,7,0.003732473,197,Oklahoma State,Big 12,44,17,3,21,3,0.996267527,0.590742403
400935239,2017,2,regular,2017-09-08T20:00:00.000Z,,FALSE,FALSE,45633,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,44,10,24,7,3,0.999,195,Ohio,Mid-American,21,7,0,7,7,0.001,
400935348,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,77542,347,Camp Randall Stadium,275,Wisconsin,Big Ten,31,14,10,7,0,0.998058012,2226,Florida Atlantic,Conference USA,14,7,7,0,0,0.001941988,0.717367122
400935243,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,111384,3558,Michigan Stadium,130,Michigan,Big Ten,36,14,3,7,12,0.99890282,2132,Cincinnati,American Athletic,14,7,0,7,0,0.00109718,0.944125665
400937456,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,TRUE,47000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,35,7,7,14,7,0.01104411,97,Louisville,ACC,47,10,10,7,20,0.98895589,4.664157271
400934501,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,50807,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,55,21,17,10,7,0.999993944,2429,Charlotte,Conference USA,7,7,0,0,0,6.05575E-06,0.114147135
400935240,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,20241,3982,Wallace Wade Stadium,150,Duke,ACC,41,7,14,10,10,0.998381498,77,Northwestern,Big Ten,17,3,7,0,7,0.001618502,3.532102919
400934562,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,24017,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,21,7,0,0,14,0.580658472,2084,Buffalo,Mid-American,17,3,14,0,0,0.419341528,5.409666106
400935242,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,37105,3665,Maryland Stadium,120,Maryland,Big Ten,63,21,7,21,14,0.9999294,119,Towson,,17,0,7,0,10,7.05998E-05,0.132355505
400933846,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,54868,3683,Commonwealth Stadium,96,Kentucky,SEC,27,3,7,7,10,0.934855816,2198,Eastern Kentucky,,16,7,6,3,0,0.065144184,3.412593411
400933848,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,60476,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,45,7,10,21,7,0.997076501,2630,UT Martin,,23,9,7,0,7,0.002923499,1.307293384
400934499,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,41,7,3,14,14,0.652478518,2294,Iowa,Big Ten,44,7,7,7,17,0.347521482,8.138282343
400934505,2017,2,regular,2017-09-09T12:00:00.000Z,,FALSE,FALSE,56797,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,56,21,28,7,0,0.999987386,151,East Carolina,American Athletic,20,3,0,10,7,1.26144E-05,0.320382607
400937455,2017,2,regular,2017-09-09T12:30:00.000Z,,FALSE,FALSE,50161,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,37,3,7,20,7,0.997984304,55,Jacksonville State,,10,0,7,3,0,0.002015696,2.090408817
400937453,2017,2,regular,2017-09-09T13:00:00.000Z,,FALSE,TRUE,38082,3615,Alumni Stadium,103,Boston College,ACC,10,0,7,3,0,0.003854421,154,Wake Forest,ACC,34,7,14,10,3,0.996145579,4.255335065
400935262,2017,2,regular,2017-09-09T14:00:00.000Z,,FALSE,FALSE,43822,3726,Folsom Field,38,Colorado,Pac-12,37,7,7,17,6,0.999916612,326,Texas State,Sun Belt,3,0,0,3,0,8.33878E-05,0.299280375
400938605,2017,2,regular,2017-09-09T15:00:00.000Z,,FALSE,FALSE,11555,3919,Scheumann Stadium,2050,Ball State,Mid-American,51,7,14,17,13,0.903045884,5,UAB,Conference USA,31,3,14,7,7,0.096954116,2.737706329
400933841,2017,2,regular,2017-09-09T15:30:00.000Z,,FALSE,FALSE,101127,3657,Bryant Denny Stadium,333,Alabama,SEC,41,14,14,3,10,0.999931084,278,Fresno State,Mountain West,10,3,0,0,7,6.89161E-05,0.086482206
400935245,2017,2,regular,2017-09-09T15:30:00.000Z,,FALSE,FALSE,109898,3632,Beaver Stadium,213,Penn State,Big Ten,33,14,0,7,12,0.983527409,221,Pittsburgh,ACC,14,0,3,3,8,0.016472591,0.851363441
